t,Ex,Ey,Ez,n,rx,ry,rz,Omega1,Omega2,Omega3,Omega4
46210.1467507574,-0.601810044001634,-0.267704694775859,0.276576960876918,0.699759996031356,443.439105562353,-838.487861066152,6768.54517993062,8257.09197977549,8891.5060854278,7202.75620299359,7537.43293651397
46231.346818083,-0.598589005294118,-0.274832066785536,0.268253462843708,0.702992615522914,329.210207348657,-953.520906949498,6761.20960475771,8254.68804258513,8891.91482773343,7202.74799825377,7539.39567052017
46252.5468854086,-0.595284949833338,-0.281917887206904,0.259895504667772,0.706124960632465,214.797710722371,-1068.02220403152,6750.09275153898,8252.13422110181,8892.21253818826,7202.85780268525,7541.51701873107
46273.7469527342,-0.59189846575359,-0.288961158777833,0.251504360341799,0.70915669050315,100.265490399675,-1181.92824469306,6735.20304058186,8249.4324465302,8892.39925350793,7203.08524344339,7543.79536933948
46294.9470200598,-0.588430153062747,-0.29596089490506,0.243081305060697,0.712087482535352,-14.3225863118818,-1295.17592982594,6716.55100730198,8246.58475314576,8892.47509634532,7203.42984392562,7546.22901306543
46316.1470873854,-0.58488062338885,-0.302916119807249,0.23462761490473,0.714917032297671,-128.902695928889,-1407.70260391181,6694.14929144908,8243.59327578748,8892.44027860771,7203.89102147449,7548.81614421668
46337.347154711,-0.581250499725647,-0.309825868650456,0.226144566527811,0.71764505343075,-243.411095027949,-1519.44608969878,6668.01262517258,8240.4602473155,8892.29510460714,7204.46808520264,7551.55486185152
46358.5472220367,-0.577540416177353,-0.316689187676031,0.217633436851105,0.720271277544205,-357.784156283583,-1630.34472245996,6638.1578199424,8237.18799605715,8892.03997406122,7205.16023392077,7554.4431710193
46379.7472893622,-0.573751017702853,-0.323505134321012,0.209095502762098,0.722795454106866,-471.958404290171,-1740.33738381855,6604.60375234041,8233.77894326718,8891.675384962,7205.96655414933,7557.47898405242
46400.9473566878,-0.569882959859598,-0.33027277733108,0.200532040819291,0.725217350330595,-585.870551150258,-1849.36353512446,6567.37134873859,8230.2356006292,8891.20193633146,7206.88601819313,7560.66012188208
46422.1474240134,-0.565936908547435,-0.336991196866148,0.191944326962649,0.727536751047911,-699.457531811863,-1957.36325036774,6526.48356887982,8226.56056782691,8890.62033088204,7207.91748225805,7563.98431534923
46443.347491339,-0.561913539752589,-0.343659484598639,0.183333636229926,0.729753458583668,-812.656539137733,-2064.27724861453,6481.96538837759,8222.75653021523,8889.93137760167,7209.05968458784,7567.44920647996
46464.5475586646,-0.557813539292049,-0.350276743804575,0.174701242478992,0.731867292621031,-925.405058689738,-2170.04692595158,6433.8437801512,8218.82625662264,8889.13599428266,7210.31124359891,7571.0523496946
46485.7476259903,-0.553637602558542,-0.356842089447532,0.166048418116265,0.733878090061991,-1037.6409032119,-2274.61438692542,6382.14769481304,8214.77259731765,8888.23521001463,7211.67065598987,7574.79121291725
46506.9476933159,-0.549386434266353,-0.363354648255582,0.157376433831338,0.735785704882675,-1149.30224679581,-2377.92247546315,6326.90804002487,8210.59848217353,8887.23016766108,7213.13629480283,7578.66317855222
46528.1477606415,-0.545060748198062,-0.369813558791855,0.148686558338304,0.737590007983421,-1260.32765871239,-2479.91480526135,6268.15765884032,8206.30691924082,8886.12212638155,7214.70640734462,7582.66554413864
46549.3478279671,-0.540661266952864,-0.376217971516775,0.139980058122279,0.739290887034874,-1370.65613689425,-2580.53578963061,6205.93130705084,8201.90099355824,8884.9124641755,7216.37911302008,7586.79552282793
46570.5478952927,-0.536188721696155,-0.382567048844232,0.131258197192881,0.740888246319331,-1480.2271410531,-2679.73067078298,6140.2656295528,8197.38386530648,8883.60268023781,7218.15240142815,7591.05024447322
46591.7479626183,-0.531643851910405,-0.388859965193003,0.122522236845518,0.742382006566925,-1588.98062541688,-2777.44554855015,6071.19913575345,8192.75876963422,8882.19439768294,7220.02412980406,7595.4267552718
46612.9480299439,-0.527027405148321,-0.395095907029618,0.113773435427627,0.74377210478887,-1696.85707107156,-2873.62740852034,5998.77217403397,8188.02901640467,8880.68936624739,7221.9920204733,7599.92201750015
46634.1480972695,-0.522340136787882,-0.401274072905529,0.105013048111968,0.745058494106643,-1803.79751789267,-2968.2241495822,5923.02690528783,8183.19799036103,8879.089465091,7224.05365812181,7604.53290889899
46655.3481645951,-0.517582809789571,-0.407393673488134,0.0962423266765349,0.746241143577639,-1909.74359605195,-3061.18461086429,5844.00727555316,8178.26915177989,8877.39670571938,7226.20648685176,7609.25622164428
46676.5482319207,-0.512756194455971,-0.413453931585758,0.0874625192910965,0.747320038017558,-2014.63755708464,-3152.45859805896,5761.75898775795,8173.24603766217,8875.61323504422,7228.44780700132,7614.08866085698
46697.7482992463,-0.507861068193913,-0.419454082166741,0.0786748703103667,0.748295177819717,-2118.42230450327,-3241.99690911972,5676.32947259743,8168.13226351502,8873.74133859614,7230.77477170792,7619.02684260132
46718.9483665719,-0.502898215279326,-0.425393372372773,0.0698806200738161,0.749166578771562,-2221.04142394379,-3329.75135932151,5587.76785856284,8162.9315257808,8871.78344390361,7233.18438319657,7624.06729131891
46740.1484338975,-0.497868426624959,-0.431271061526641,0.0610810047121097,0.749934271868563,-2322.43921283041,-3415.67480567363,5496.12494114174,8157.64760497297,8869.7421240475,7235.67348877712,7629.20643664318
46761.3485012231,-0.492772499551135,-0.437086421134515,0.0522772559601561,0.750598303125729,-2422.56070954553,-3499.72117067507,5401.45315120968,8152.28436958151,8867.62010139827,7238.23877653792,7634.44060953622
46782.5485685487,-0.487611237543485,-0.44283873511371,0.0434706011282722,0.751158733252664,-2521.35172209147,-3581.84546540283,5303.80652263383,8146.84583342812,8865.42026398816,7240.87675018578,7639.76599117426
46803.7486358743,-0.482385449995041,-0.448527300653532,0.034662263481041,0.751615636939459,-2618.75885623086,-3662.00381192352,5203.24065910936,8141.33684938298,8863.14583619245,7243.58345158639,7645.17799888653
46824.9487031999,-0.47709595223235,-0.454151424267334,0.0258534595070836,0.751969104971058,-2714.72954309299,-3740.15346501938,5099.81270024954,8135.76176603539,8860.80007206808,7246.35497606547,7650.6724701664
46846.1487705255,-0.471743564986798,-0.459710425953514,0.0170454015168015,0.752219241611325,-2809.21206623356,-3816.25283321984,4993.58128695106,8130.12479965681,8858.38633627864,7249.18733368309,7656.24533538994
46867.3488378511,-0.466329114291086,-0.465203637988893,0.00823929669257141,0.752366165079479,-2902.15558813547,-3890.2614991303,4884.60652605642,8124.43029392772,8855.90816409461,7252.0763480046,7661.89238967745
46888.5489051767,-0.460853431281937,-0.470630404744915,-0.000563653162268998,0.752410007443026,-2993.5101761387,-3962.14023904995,4772.9499543355,8118.68272511055,8853.36926481512,7255.01765194189,7667.60928796584
46909.7489725023,-0.455317351996345,-0.475990082653168,-0.00936225176744823,0.752350914420066,-3083.22682778766,-4031.85104187104,4658.67450180855,8112.88671334749,8850.7735264762,7258.00668146508,7673.3915345905
46930.9490398279,-0.449721717171878,-0.481282040169595,-0.0181553085018685,0.75218904517905,-3171.25749558449,-4099.35712725235,4541.84445443385,8107.0470354059,8848.12502052816,7261.03866916863,7679.23447159218
46952.1491071535,-0.44406737205131,-0.48650565773467,-0.0269416385337612,0.751924572137868,-3257.55511113746,-4164.6229630598,4422.5254161826,8101.16863885443,8845.42800636045,7264.10863782454,7685.13326577108
46973.3491744791,-0.438355166191712,-0.491660327729606,-0.0357200629450777,0.751557680762463,-3342.07360869362,-4227.61428206785,4300.78427052498,8095.25665773297,8842.68693554865,7267.21139404929,7691.08289444084
46994.5492418047,-0.432585953278157,-0.49674545442872,-0.0444894088502893,0.751088569365148,-3424.76794804536,-4288.29809791559,4176.6891413508,8089.31642976843,8839.90645566609,7270.34152224614,7697.07812984677
47015.7493091303,-0.426760590942162,-0.501760453948032,-0.0532485095097908,0.750517448902787,-3505.59413680103,-4346.64272031186,4050.30935334899,8083.35351516993,8837.091413466,7273.49337902582,7703.11352223253
47036.9493764559,-0.420879940585006,-0.506704754190186,-0.0619962044381266,0.749844542775028,-3584.50925200985,-4402.61776948421,3921.71539187018,8077.37371701168,8834.24685719518,7276.66108835876,7709.18338156488
47058.1494437815,-0.414944867206047,-0.511577794785735,-0.0707313395072796,0.749070086622758,-3661.47146113208,-4456.194189867,3790.97886229711,8071.38310317658,8831.37803774936,7279.83853777002,7715.28175796153
47079.3495111071,-0.408956239236167,-0.516379027030805,-0.0794527670452946,0.748194328126976,-3736.44004234556,-4507.34426302447,3658.17244894762,8065.38802978767,8828.49040832119,7283.01937595664,7721.40242091212
47100.5495784327,-0.402914928376457,-0.521107913821125,-0.0881593459305257,0.747217526808286,-3809.37540418036,-4556.04161980477,3523.3698735355,8059.39516599498,8825.58962212442,7286.19701228557,7727.5388374404
47121.7496457583,-0.396821809442228,-0.525763929582351,-0.0968499416818323,0.74613995382726,-3880.23910447351,-4602.26125172204,3386.64585321453,8053.41151990822,8822.68152770126,7289.3646187204,7733.68414942956
47142.9497130839,-0.390677760212427,-0.530346560196578,-0.105523426545062,0.744961891785914,-3948.99386863651,-4645.97952156342,3248.07605823116,8047.44446537003,8819.77216123601,7292.51513482636,7739.83115042366
