t,Omega1,Omega2,Omega3,Omega4
9237.22933490795,7049.76454190257,8725.90338889663,7503.80060132193,8638.29093769424
9258.42940223356,7035.95259849026,8702.88169796674,7526.42459990554,8655.66348587223
9279.62946955916,7022.62613235736,8679.81374007614,7548.99860224299,8672.64998615328
9300.82953688476,7009.79300878679,8656.71180660326,7571.51043862999,8689.24075984233
9322.02960421036,6997.46087098637,8633.58824130171,7593.94793484712,8705.42629683747
9343.22967153596,6985.63713565881,8610.45543502561,7616.29891757511,8721.19726065187
9364.42973886157,6974.32898860422,8587.32582037924,7638.55121987051,8736.54449342838
9385.62980618717,6963.54338035673,8564.21186629034,7660.69268670203,8751.4590209457
9406.82987351277,6953.28702185771,8541.12607250694,7682.71118054713,8765.93205761413
9428.02994083837,6943.56638016746,8518.08096401733,7704.59458704899,8779.95501145942
9449.23000816397,6934.38767421801,8495.08908539334,7726.33082073317,8793.51948909252
9470.43007548957,6925.75687060909,8472.16299505655,7747.90783078388,8806.61730066357
9491.63014281517,6917.67967945012,8449.3152594679,7769.31360687896,8819.2404647978
9512.83021014078,6910.16155025041,8426.55844724076,7790.53618508324,8831.38121351134
9534.03027746638,6903.20766786068,8403.90512317781,7811.56365379905,8843.03199710453
9555.23034479198,6896.8229484681,8381.36784223232,7832.38415977345,8854.1854890304
9576.43041211758,6891.01203564827,8358.95914339439,7852.98591416062,8864.83459073581
9597.63047944319,6885.77929647654,8336.69154350301,7873.35719863847,8874.9724364727
9618.83054676879,6881.12881770204,8314.57753098472,7893.48637157814,8884.59239807666
9640.03061409439,6877.06440198707,8292.62955952007,7913.36187426472,8893.68808971029
9661.23068141999,6873.58956421539,8270.86004163908,7932.97223716759,8902.25337256806
9682.43074874559,6870.7075278723,8249.28134224706,7952.30608625869,8910.28235954007
9703.63081607119,6868.42122149984,8227.90577208235,7971.35214937663,8917.76941983158
9724.83088339679,6866.73327523041,8206.74558110763,7990.0992626347,8924.7091835349
9746.0309507224,6865.64601740224,8185.81295183692,8008.53637687007,8931.09654615076
9767.231018048,6865.16147126002,8165.11999260005,8026.65256413239,8936.92667305544
9788.4310853736,6865.28135174426,8144.67873074704,8044.43702420859,8942.19500391063
9809.6311526992,6866.00706237283,8124.50110579466,8061.87909118147,8946.89725701215
9830.8312200248,6867.33969221839,8104.59896251802,8078.96824001885,8951.02943357407
9852.0312873504,6869.28001298516,8084.98404398967,8095.69409319047,8954.58782194455
9873.23135467601,6871.82847618896,8065.66798456951,8112.04642730898,8957.56900174953
9894.43142200161,6874.98521044406,8046.66230284852,8128.01517979179,8959.9698479604
9915.63148932721,6878.75001886074,8027.97839454967,8143.59045554004,8961.78753488166
9936.83155665281,6883.12237655752,8009.62752538967,8158.76253363078,8963.01954005442
9958.03162397842,6888.10142829184,7991.62082390549,8173.52187401824,8963.66364807166
9979.23169130402,6893.6859862133,7973.96927424918,8187.85912424021,8963.7179543008
10000.4317586296,6899.87500877089,7956.68381460795,8201.76494344592,8963.18044738546
10021.6318259552,6906.66723375863,7939.77526198336,8215.23013900977,8962.04932716981
10042.8318932808,6914.06051096786,7923.25415605605,8228.24592503569,8960.32359467825
10064.0319606064,6922.0523645805,7907.13086770469,8240.80372273836,8958.00256281675
10085.232027932,6930.63997833917,7891.41558858365,8252.89517277559,8955.08587078293
10106.4320952576,6939.82019367062,7876.11832374064,8264.51214205221,8951.57348751955
10127.6321625832,6949.5895082943,7861.2488843095,8275.6467303586,8947.46571476019
10148.8322299088,6959.9440749835,7846.81688020733,8286.29127697688,8942.76318994866
10170.0322972344,6970.87970047743,7832.8317128404,8296.43836725151,8937.46688903231
10191.23236456,6982.39184454846,7819.30256782439,8306.08083911873,8931.57812912397
10212.4324318856,6994.47561923012,7806.23840772528,8315.21178958803,8925.09857102681
10233.6324992112,7007.12578821078,7793.64796482709,8323.82458116951,8918.03022161614
10254.8325665368,7020.33676639841,7781.53973393298,8331.91284824038,8910.37543607205
10276.0326338624,7034.10261966259,7769.9219652067,8339.47050334319,8902.13691995636
10297.232701188,7048.41706475931,7758.80265706122,8346.49174340892,8893.31773112705
10318.4327685136,7063.27346944542,7748.18954910201,8352.97105589705,8883.92128148327
10339.6328358392,7078.66485278886,7738.09011513258,8358.90322484479,8873.95133853327
10360.8329031648,7094.58388568215,7728.51155622996,8364.28333681737,8863.41202677765
10382.0329704904,7111.02289156605,7719.46079389837,8369.10678675086,8852.30782889997
10403.2330378161,7127.97384737129,7710.94446330953,8373.36928367865,8840.64358675589
10424.4331051417,7145.42838468625,7702.96890663798,8377.06685633285,8828.42450215256
10445.6331724673,7163.37779115893,7695.54016650074,8380.19585861077,8815.65613740866
10466.8332397929,7181.81301214195,7688.66397951013,8382.75297489722,8802.34441568592
10488.0333071185,7200.72465258941,7682.34576994957,8384.73522523248,8788.49562108217
10509.2333744441,7220.1029792153,7676.59064358182,8386.13997031553,8774.11639847562
10530.4334417697,7239.9379229226,7671.40338159981,8386.96491633239,8759.21375311019
10551.6335090953,7260.21908151331,7666.78843473038,8387.20811959838,8743.79504991082
10572.8335764209,7280.93572268953,7662.74991750134,8386.86799100327,8727.86801251786
10594.0336437465,7302.07678735567,7659.29160268256,8385.94330024829,8711.44072202927
10615.2337110721,7323.63089323275,7656.41691591226,8384.43317986304,8694.52161543911
10636.4337783977,7345.58633879491,7654.12893051955,8382.33712899077,8677.11948376065
10657.6338457233,7367.93110753921,7652.4303625545,8379.65501693022,8659.24346982256
10678.8339130489,7390.65287259925,7651.32356603763,8376.38708642158,8640.90306572622
10700.0339803745,7413.73900171317,7650.81052843998,8372.53395666477,8622.10810995252
10721.2340477001,7437.17688496814,7650.89293730376,8368.09650244962,8602.86850290648
10742.4341150257,7460.95428668997,7651.57226521837,8363.07571781018,8583.19389288281
10763.6341823513,7485.05775220852,7652.84941656272,8357.47332188525,8563.0950738351
10784.8342496769,7509.47350145415,7654.7249049609,8351.29143276879,8542.58321114736
10806.0343170025,7534.1874765512,7657.19885832217,8344.5325565116,8521.66979905145
10827.2343843281,7559.18534752439,7660.27101551228,8337.19958903779,8500.36665674309
10848.4344516537,7584.45251980819,7663.94072363543,8329.2958171162,8478.6859229357
10869.6345189793,7609.97414222315,7668.20693564716,8320.82491895442,8456.64004994671
10890.8345863049,7635.73511540139,7673.06820830485,8311.79096441413,8434.24179732764
10912.0346536305,7661.72010066677,7678.52270046766,8302.19841483669,8411.50422503049
10933.2347209561,7687.91352937444,7684.56817175741,8292.05212246785,8388.44068610338
10954.4347882817,7714.29961271332,7691.20198159145,8281.35732947158,8365.06481890982
10975.6348556073,7740.86235197298,7698.42108859813,8270.11966652321,8341.39053886726
10996.8349229329,7767.58554927506,7706.2220504252,8258.34515097316,8317.4320297025
11018.0349902585,7794.45281876745,7714.60102395038,8246.04018457341,8293.20373422265
11039.2350575841,7821.44759827734,7723.55376590306,8233.21155075957,8268.72034460264
11060.4351249097,7848.5531614173,7733.07563390524,8219.86641148292,8243.99679219173
11081.6351922353,7875.75263013638,7743.16158793882,8206.01230358731,8219.04823684397
11102.8352595609,7903.02898770599,7753.80619224568,8191.6571347276,8193.89005577896
11124.0353268865,7930.36509212796,7765.00361766595,8176.80917882717,8168.5378319821
11145.2353942121,7957.74368994988,7776.74764441867,8161.47707107363,8143.0073421552
11166.4354615377,7985.14743047049,7789.03166532827,8145.66980245297,8117.31454423069
11187.6355288633,8012.55888031543,7801.84868949892,8129.39671382421,8091.47556446516
11208.8355961889,8039.96053836118,7815.19134643748,8112.66748953793,8065.50668412988
11230.0356635145,8067.33485098303,7829.05189062502,8095.49215060323,8039.4243258184
11251.2357308401,8094.6642276003,7843.42220653499,8077.88104740998,8013.24503939346
11272.4357981657,8121.93105649007,7858.29381409535,8059.84485201387,7986.98548759755
11293.6358654913,8149.11772083823,7873.65787459005,8041.39454999428,7960.66243135369
11314.8359328169,8176.20661499533,7889.50519699465,8022.54143189559,7934.29271478479
11336.0360001425,8203.18016090229,7905.82624473882,8003.29708426469,7907.89324998174
11357.2360674681,8230.02082464943,7922.61114288734,7983.67338029889,7881.48100155252
11378.4361347937,8256.71152534417,7939.84977463091,7963.68231784338,7855.07262780916
11399.6362021193,8283.23579652687,7957.53183589476,7943.33594565359,7828.68433021656
11420.8362694449,8309.57635812221,7975.64651639073,7922.64690663057,7802.33310865867
11442.0363367705,8335.71602281568,7994.18269649199,7901.62809408304,7776.03596994101
11463.2364040961,8361.63772746712,8013.12895910438,7880.29263732135,7749.80989714741
11484.4364714217,8387.32454859551,8032.47359877776,7858.65389087345,7723.67183451414
11505.6365387473,8412.75971875296,8052.20463137742,7836.72542299807,7697.63867147665
11526.8366060729,8437.92664274971,8072.30980407312,7814.5210039481,7671.72722675614
11548.0366733985,8462.80891367019,8092.77660562336,7792.05459401565,7645.95423253977
11569.2367407241,8487.39032863927,8113.59227693579,7769.34033138319,7620.33631879315
11590.4368080497,8511.65490429926,8134.74382188395,7746.39251980536,7594.88999774282
11611.6368753754,8535.58689195895,8156.2180183598,7723.22561614651,7569.63164856538
11632.836942701,8559.17079237786,8178.00142954113,7699.85421779911,7544.57750231942
11654.0370100266,8582.39137015012,8200.08041535233,7676.29305000852,7519.74362715476
11675.2370773522,8605.23366765451,8222.44114409676,7652.5569531291,7495.14591383223
11696.4371446778,8627.68301853909,8245.06960423862,7628.66086983698,7470.80006158564
11717.6372120034,8649.72506071131,8267.95161631236,7604.61983232404,7446.72156435563
11738.837279329,8671.34574880668,8291.07284493733,7580.44894949754,7422.92569742322
11760.0373466546,8692.53136611186,8314.41881091583,7556.16339420892,7399.42750446858
11781.2374139802,8713.26853592048,8337.9749033924,7531.7783905351,7376.24178507866
11802.4374813058,8733.54423230316,8361.72639205329,7507.3092011342,7353.38308272435
11823.6375486314,8753.34579027558,8385.65843934461,7482.77111469734,7330.86567322609
11844.837615957,8772.66091535166,8409.75611268874,7458.17943351682,7308.70355372369
11866.0376832826,8791.4776924718,8434.00439667889,7433.54946119005,7286.91043216415
11887.2377506082,8809.78459429883,8458.38820523238,7408.89649047749,7265.49971731832
11908.4378179338,8827.5704888774,8482.89239368407,7384.23579133169,7244.48450933505
11929.6378852594,8844.824646655,8507.50177080179,7359.58259911354,7223.87759083855
11950.837952585,8861.53674686609,8532.20111070708,7334.95210301012,7203.69141857287
11972.0380199106,8877.69688328266,8556.97516468468,7310.35943466781,7183.93811559419
11993.2380872362,8893.2955693377,8581.80867286567,7285.81965705274,7164.62946401038
12014.4381545618,8908.32374262996,8606.68637576991,7261.34775354956,7145.77689826421
12035.6382218874,8922.77335492987,8631.59316366737,7236.95838741478,7127.39098267491
12056.838289213,8936.63703810364,8656.51402386465,7212.66601173627,7109.48169740897
12078.0383565386,8949.90699233746,8681.43378702808,7188.48529587736,7092.05941829286
12099.2384238642,8962.575864793,8706.33733129409,7164.43078388378,7075.13414289365
12120.4384911898,8974.63673696519,8731.20958887872,7140.51689151565,7058.71549871924
12141.6385585154,8986.08312538,8756.03555634783,7116.7578971755,7042.81273994533
12162.838625841,8996.90898240645,8780.80030483369,7093.1679328542,7027.43474407022
12184.0386931666,9007.10869660061,8805.48899004148,7069.76097534771,7012.59000900805
12205.2387604922,9016.67709258954,8830.08686203693,7046.55083775078,6998.28665061596
12226.4388278178,9025.60943051509,8854.57927480938,7023.55116122894,6984.53240064049
12247.6388951434,9033.90140505762,8878.9516956058,7000.775407069,6971.33460506787
12268.838962469,9041.54914406029,8903.18971403145,6978.23684900798,6958.70022286228
12290.0390297946,9048.54920677455,8927.27905091412,6955.94856583915,6946.63582507624
12311.2390971202,9054.89858174719,8951.20556692923,6933.92343429398,6935.14759431683
12332.4391644458,9060.59468436967,8974.95527098372,6912.17412219779,6924.24132455155
12353.6392317714,9065.63535410941,8998.51432835722,6890.71308189677,6913.92242123789
12374.839299097,9070.01885144304,9021.8690685996,6869.55254395345,6904.19590176063
12396.0393664226,9073.74385451065,9045.00599318447,6848.70451110749,6895.06639616118
12417.2394337482,9076.80945550966,9067.91178291852,6828.18075249827,6886.53814814394
12438.4395010738,9079.21515684636,9090.57330510711,6807.99279814568,6878.61501634464
12459.6395683994,9080.96086706238,9112.97762047694,6788.15193368506,6871.30047584633
12480.839635725,9082.04689655262,9135.1119898569,6768.66919535237,6864.59761992927
12502.0397030506,9082.47395309046,9156.96388061836,6749.55536521526,6858.50916204136
12523.2397703762,9082.2431371751,9178.52097287677,6730.82096664599,6853.03743797649
12544.4398377018,9081.35593721538,9199.77116545634,6712.4762600316,6848.18440824862
12565.6399050274,9079.81422456316,9220.70258161998,6694.53123871721,6843.95166065028
12586.839972353,9077.62024840906,9241.30357456684,6676.99562517792,6840.34041298452
12608.0400396786,9074.77663055192,9261.56273269983,6659.87886741501,6837.35151596016
12629.2401070042,9071.28636005315,9281.46888466582,6643.19013557217,6834.98545624085
12650.4401743298,9067.15278778603,9301.01110417121,6626.93831876726,6833.24235963872
12671.6402416554,9062.37962088915,9320.17871457579,6611.13202213551,6832.1219944445
12692.840308981,9056.9709265384,9338.96129551371,6595.77956042283,6831.62376653348
12714.0403763066,9050.93179826765,9357.34884940896,6580.88869056302,6831.74612756933
12735.2404436322,9044.26732445265,9375.33157097176,6566.46699981185,6832.48748606613
12756.4405109578,9036.98251586532,9392.8998288241,6552.52193910718,6833.84626779283
12777.6405782834,9029.08272149005,9410.04426268547,6539.0606604722,6835.82054978759
12798.8406456091,9020.57361305646,9426.75578408531,6526.09001897568,6838.40807315038
12820.0407129347,9011.46117891946,9443.02557949247,6513.61657115299,6841.60624723227
12841.2407802603,9001.75171806489,9458.84511329537,6501.64657353985,6845.4121537549
12862.4408475859,8991.45183406873,9474.2061305878,6490.18598138434,6849.82255101899
12883.6409149115,8980.56842901073,9489.10065976236,6479.24044753474,6854.83387820053
12904.8409822371,8969.10869734703,9503.52101491524,6468.8153214996,6860.44225973035
12926.0410495627,8957.08011974538,9517.45979806512,6458.91564867638,6866.64350975309
12947.2411168883,8944.49045688689,9530.90990118979,6449.54616974514,6873.4331366617
12968.4411842139,8931.34774323762,9543.86450808359,6440.71132022377,6880.80634770379
12989.6412515395,8917.66028079317,9556.31709603909,6432.4152301811,6888.75805365639
13010.8413188651,8903.4366327994,9568.26143735625,6424.66172410466,6897.28287356589
13032.0413861907,8888.68561745203,9579.69160068245,6417.45432091942,6906.37513954984
13053.2414535163,8873.4163015778,9590.60195218671,6410.79623415413,6916.02890165767
13074.4415208419,8857.63799429969,9600.98715657136,6404.69037225193,6926.23793278749
13095.6415881675,8841.36024068876,9610.84217792465,6399.13933902179,6936.99573365587
13116.8416554931,8824.59281540463,9620.16228041754,6394.14543422739,6948.2955378182
13138.0417228187,8807.34571632706,9628.94302884799,6389.71065431012,6960.13031673674
13159.2417901443,8789.62915818065,9637.18028903624,6385.83669324288,6972.49278489381
13180.4418574699,8771.45356615459,9644.87022807419,6382.52494351146,6985.37540494771
13201.6419247955,8752.82956951962,9652.0093144324,6379.77649722002,6998.77039292879
13222.8419921211,8733.76799524397,9658.59431792796,6377.59214731758,7012.66972347316
13244.0420594467,8714.27986161012,9664.62230955643,6375.97238894228,7027.06513509208
13265.2421267723,8694.37637183428,9670.09066119136,6374.91742088008,7041.94813547413
13286.4421940979,8674.06890769024,9674.99704515436,6374.42714713482,7057.31000681841
13307.6422614235,8653.36902313929,9679.33943365925,6374.50117860651,7073.14181119618
13328.8423287491,8632.28843796797,9683.11609813335,6375.13883487458,7089.43439593895
13350.0423960747,8610.83903143512,9686.32560841913,6376.33914608314,7106.17839905074
13371.2424634003,8589.03283592979,9688.96683185934,6378.10085492522,7123.36425464263
13392.4425307259,8566.88203064176,9691.03893226897,6380.42241872273,7140.98219838712
13413.6425980515,8544.39893524579,9692.54136879678,6383.30201159948,7159.02227299075
13434.8426653771,8521.59600360132,9693.47389467976,6386.73752674416,7177.47433368283
13456.0427327027,8498.4858174688,9693.83655589338,6390.72657876035,7196.32805371821
13477.2428000283,8475.0810802441,9693.62968970069,6395.26650610089,7215.57292989243
13498.4428673539,8451.39461071226,9692.85392310304,6400.3543735836,7235.19828806737
13519.6429346795,8427.43933682165,9691.51017119547,6405.98697498595,7255.19328870567
13540.8430020051,8403.22828947995,9689.59963542949,6412.16083571562,7275.54693241222
13562.0430693307,8378.77459637281,9687.12380178596,6418.87221555468,7296.24806548102
13583.2431366563,8354.09147580646,9684.08443886089,6426.11711147462,7317.2853854459
13604.4432039819,8329.19223057503,9680.48359586663,6433.89126052,7338.64744663374
13625.6432713075,8304.09024185373,9676.32360055118,6442.190142758,7360.32266571841
13646.8433386331,8278.79896311855,9671.60705703805,6451.00898429179,7382.29932727442
13668.0434059587,8253.33191409337,9666.33684358897,6460.34276033548,7404.5655893288
13689.2434732843,8227.70267472531,9660.51611029204,6470.18619834822,7427.10948890997
13710.4435406099,8201.92487918861,9654.14827667735,6480.53378122564,7449.91894759264
13731.6436079355,8176.01220991821,9647.23702926245,6491.37975054647,7472.98177703745
13752.8436752611,8149.97839167297,9639.78631902972,6502.71810987242,7496.28568452449
13774.0437425867,8123.83718562939,9631.80035883748,6514.54262809955,7519.81827847972
13795.2438099123,8097.60238350608,9623.28362076726,6526.84684285922,7543.56707399352
13816.4438772379,8071.28780171925,9614.24083340844,6539.62406396718,7567.51949833053
13837.6439445635,8044.90727556957,9604.67697908265,6552.86737691901,7591.66289643016
13858.8440118891,8018.47465346066,9594.59729100915,6566.56964643052,7615.98453639702
13880.0440792147,7992.00379114908,9584.00725041301,6580.72352002177,7640.47161498092
13901.2441465403,7965.50854602623,9572.91258357757,6595.32143164323,7665.11126304595
13922.4442138659,7939.00277143191,9561.31925884246,6610.35560534304,7689.89055102798
13943.6442811915,7912.50031099967,9549.23348354857,6625.81805897424,7714.79649438064
13964.8443485171,7886.01499303377,9536.66170093126,6641.70060794081,7739.81605900929
13986.0444158427,7859.56062491758,9523.61058696275,6657.99486898171,7764.93616669281
14007.2444831683,7833.15098755334,9510.0870471449,6674.69226399204,7790.14370049318
14028.444550494,7806.79982983291,9496.09821325308,6691.7840238806,7815.42551015277
14049.6446178196,7780.52086313935,9481.65144003229,6709.26119246311,7840.76841747908
14070.8446851452,7754.32775587885,9466.75430184589,6727.1146303906,7866.15922171757
14092.0447524708,7728.23412804287,9451.41458927791,6745.33501911251,7891.58470491194
14113.2448197964,7702.25354579988,9435.6403056893,6763.91286487401,7917.0316372527
14134.444887122,7676.39951611652,9419.43966372863,6782.83850274726,7942.48678241366
14155.6449544476,7650.6854978534,9402.8210855917,6802.10209444339,7967.93688828201
14176.8450217732,7625.12495450801,9385.79321326649,6821.69360950463,7993.3686410803
14198.0450890988,7599.73119484272,9368.36487038767,6841.60288770097,8018.76880657185
14219.2451564244,7574.51743620351,9350.54507334059,6861.81961823577,8044.12417456103
14240.44522375,7549.49681058492,9332.34302976163,6882.33333968147,8069.42155455271
14261.6452910756,7524.68235919721,9313.76813472106,6903.13344429227,8094.64778123319
14282.8453584012,7500.08702727563,9294.82996692134,6924.20918227112,8119.78971973607
14304.0454257268,7475.72365891906,9275.5382848513,6945.54966606963,8144.83427089534
14325.2454930524,7451.60499195425,9255.90302289525,6967.14387472257,8169.76837648965
14346.445560378,7427.74365282466,9235.93428739628,6988.98065821744,8194.57902447819
14367.6456277036,7404.15215150366,9215.6423526736,7011.04874189972,8219.25325422893
14388.8456950292,7380.84287643175,9195.0376569931,7033.33673091418,8243.7781617394
14410.0457623548,7357.82808947748,9174.13079849091,7055.83311468279,8268.14090485035
14431.2458296804,7335.11992092146,9152.93253104905,7078.5262714201,8292.32870845303
14452.445897006,7312.73036446373,9131.45376012263,7101.4044726865,8316.32886969013
14473.6459643316,7290.67127225375,9109.70553851789,7124.45588798013,8340.12876315083
14494.8460316572,7268.95434994309,9087.69906212011,7147.66858936833,8363.7158460604
14516.0460989828,7247.59115176082,9065.44566557092,7171.03055615907,8387.07766346444
14537.2461663084,7226.59307561128,9042.95681789366,7194.52967961351,8410.20185340821
14558.446233634,7205.97135819442,9020.24411806644,7218.15376770017,8433.07615211101
14579.6463009596,7185.73707014883,8997.31929054142,7241.89054989177,8455.68839913594
14600.8463682852,7165.9011112176,8974.19418070995,7265.7276820053,8478.02654255506
14622.0464356108,7146.47420543708,8950.88075031191,7289.65275108651,8500.07864411009
14643.2465029364,7127.46689634914,8927.39107278903,7313.65328033916,8521.83288436832
14664.446570262,7108.88954223724,8903.73732858049,7337.71673410029,8543.27756787403
14685.6466375876,7090.75231138669,8879.93180036033,7361.83052286201,8564.40112829494
14706.8467049132,7073.06517736989,8855.98686821531,7385.98200834075,8585.19213356365
14728.0467722388,7055.83791435711,8831.91500476257,7410.15850859453,8605.63929101345
14749.2468395644,7039.08009245367,8807.72877020574,7434.34730318932,8625.73145250854
14770.44690689,7022.80107306437,8783.44080732893,7458.53563841463,8645.4576195677
14791.6469742156,7007.01000428621,8759.06383642735,7482.71073254967,8664.80694848109
14812.8470415412,6991.71581633044,8734.61065017392,7506.85978117989,8683.76875541942
14834.0471088668,6976.92721697517,8710.0941084208,7530.96996256518,8702.33252153471
14855.2471761924,6962.65268704995,8685.52713293521,7555.02844305964,8720.48789805172
14876.447243518,6948.90047595349,8660.92270206869,7579.02238258369,8738.22471134915
14897.6473108436,6935.67859720644,8636.29384535905,7602.9389401487,8755.53296802947
14918.8473781692,6922.99482404045,8611.65363806451,7626.76527943441,8772.40285997609
14940.0474454948,6910.85668502557,8587.01519562929,7650.48857441944,8788.82476939682
14961.2475128204,6899.27145973771,8562.39166808033,7674.09601506487,8804.78927385191
14982.447580146,6888.2461744682,8537.79623435453,7697.57481305092,8820.28715126543
15003.6476474716,6877.78759797742,8513.24209655643,7720.91220756671,8835.3093849181
15024.8477147972,6867.90223729487,8488.74247414586,7744.0954711528,8849.84716841996
15046.0477821228,6858.59633356767,8464.31059805551,7767.11191559635,8863.89191066117
15067.2478494484,6849.87585796031,8439.95970473852,7789.94889787831,8877.4352407386
15088.447916774,6841.74650760766,8415.70303014604,7812.59382617219,8890.4690128565
15109.6479840996,6834.21370162416,8391.55380363494,7835.03416589399,8902.98531119894
15130.8480514252,6827.28257717184,8367.52524180614,7857.25744580192,8914.97645477156
15152.0481187508,6820.95798558973,8343.6305422739,7879.25126414567,8926.43500221059
15173.2481860764,6815.24448858776,8319.88287736674,7901.00329486378,8937.35375655624
15194.448253402,6810.14635450794,8296.29538776063,7922.50129382801,8947.72576998816
15215.6483207277,6805.66755465602,8272.88117604548,7943.73310513342,8957.54434852002
15236.8483880533,6801.81175970637,8249.65330022574,7964.68666743274,8966.8030566507
15258.0484553789,6798.58233618376,8226.6247671565,7985.35002031328,8975.49572196874
15279.2485227045,6795.98234302475,8203.80852591632,8005.71131071472,8983.61643970753
15300.4485900301,6794.01452822247,8181.21746111829,8025.75879938577,8991.1595772478
15321.6486573557,6792.68132555776,8158.86438616105,8045.48086737776,8998.11977856429
15342.8487246813,6791.98485142024,8136.76203642144,8064.86602257278,9004.49196861354
15364.0487920069,6791.92690172293,8114.92306239109,8083.90290624396,9010.27135765906
15385.2488593325,6792.50894891356,8093.36002275883,8102.58029964551,9015.45344553085
15406.4489266581,6793.73213908646,8072.08537744136,8120.88713062959,9020.0340258154
15427.6489939837,6795.59728919843,8051.11148056495,8138.81248028719,9024.00918997282
15448.8490613093,6798.10488439233,8030.45057340057,8156.34558960994,9027.37533137728
15470.0491286349,6801.25507543184,8010.11477725557,8173.47586616976,9030.12914927706
15491.2491959605,6805.04767625137,7990.11608632502,8190.19289081257,9032.2676526704
15512.4492632861,6809.48216162462,7970.46636050581,8206.48642436296,9033.78816409322
15533.6493306117,6814.55766495548,7951.1773181773,8222.3464143357,9034.68832331482
15554.8493979373,6820.27297619535,7932.26052895201,8237.76300165032,9034.9660909374
15576.0494652629,6826.6265398903,7913.72740640013,8252.72652734461,9034.61975189543
15597.2495325885,6833.61645336208,7895.58920075229,8267.22753928282,9033.6479188506
15618.4495999141,6841.2404650269,7877.8569915844,8281.25679885396,9032.04953547805
15639.6496672397,6849.49597285564,7860.54168048946,8294.8052876557,9029.8238796398
15660.8497345653,6858.38002302592,7843.65398375058,8307.86421414149,9026.97056640027
15682.0498018909,6867.88983703849,7827.20454102148,8320.42481931123,9023.48908872026
15703.2498692165,6878.02230603424,7811.20381029305,8332.47856632092,9019.3792557859
15724.4499365421,6888.77346150534,7795.66194018377,8344.01734746928,9014.64166335318
15745.6500038677,6900.13899375502,7780.58886918951,8355.03330106274,9009.27724268276
15766.8500711933,6912.11423795138,7765.99431533837,8365.51882357419,9003.28727414727
15788.0501385189,6924.69417329276,7751.88776884117,8375.46657622701,8996.67338981932
15809.2502058445,6937.87342262394,7738.27848483038,8384.86949140733,8989.43757567708
15830.4502731701,6951.64625222472,7725.17547613126,8393.72077901615,8981.58217366014
15851.6503404957,6966.00657176942,7712.58750606998,8402.01393275742,8973.10988357544
15872.8504078213,6980.94793446191,7700.52308132519,8409.74273635559,8964.02376484792
15894.0504751469,6996.46353735015,7688.9904448296,8416.90126969626,8954.32723811074
15915.2505424725,7012.5462218253,7677.99756872824,8423.48391488283,8944.0240866294
15936.4506097981,7029.18847431009,7667.5521474006,8429.48536220238,8933.11845755394
15957.6506771237,7046.38242714152,7657.66159055368,8434.90061599336,8921.61486299336
15978.8507444493,7064.11985965332,7648.3330163935,8439.72500040751,8909.51818090581
16000.0508117749,7082.39219946365,7639.57324488269,8443.95416505844,8896.83365579802
16021.2508791005,7101.1905239739,7631.38879109201,8447.58409054876,8883.56689922731
16042.4509464261,7120.50556208477,7623.78585865401,8450.61109386753,8869.72389009893
16063.6510137517,7140.32769613593,7616.77033332701,8453.0318336495,8855.31097475127
16084.8510810773,7160.64696407615,7610.34777667814,8454.84331528755,8840.33486682149
16106.0511484029,7181.45306187062,7604.52341989406,8456.0428958891,8824.80264688328
16127.2512157285,7202.73534615305,7599.30215772857,8456.62828906733,8808.72176184859
16148.4512830541,7224.48283713002,7594.68854259616,8456.59756955778,8792.10002412462
16169.6513503797,7246.68422174538,7590.68677882111,8455.94917765049,8774.94561051731
16190.8514177053,7269.32785711317,7587.30071705178,8454.68192342759,8757.26706087184
16212.0514850309,7292.4017742271,7584.53384885,8452.79499079633,8739.07327644096
16233.2515523565,7315.89368195565,7582.38930146567,8450.28794130689,8720.37351797119
16254.4516196821,7339.79097133135,7580.86983280682,8447.16071774443,8701.17740349707
16275.6516870077,7364.08072014356,7579.97782661578,8443.41364748441,8681.49490583318
16296.8517543333,7388.74969784377,7579.71528786191,8439.04744560033,8661.33634975386
16318.0518216589,7413.78437077277,7580.08383836182,8434.06321771248,8640.71240884982
16339.2518889845,7439.17090771897,7581.08471263811,8428.46246256665,8619.63410205157
16360.4519563101,7464.89518581717,7582.71875402747,8422.24707433122,8598.11278980895
16381.6520236357,7490.942796797,7584.98641104948,8415.41934460126,8576.1601699163
16402.8520909614,7517.29941207401,7587.88781287436,8407.98182652931,8553.78796044457
16424.052158287,7543.95104147668,7591.42283530623,8399.93723331698,8531.00766615236
16445.2522256126,7570.88250784201,7595.59076172823,8391.28901827438,8507.83191769501
16466.4522929382,7598.07834769706,7600.39046319371,8382.04104514927,8484.27369080149
16487.6523602638,7625.52284583612,7605.82040158999,8372.19758127929,8460.34627476646
16508.8524275894,7653.20004243702,7611.87862740653,8361.76329828363,8436.06326712887
16530.052494915,7681.09374178071,7618.56277809528,8350.74327186728,8411.4385669527
16551.2525622406,7709.18752141806,7625.87007678469,8339.14298123157,8386.48636765047
16572.4526295662,7737.4647417674,7633.79733135395,8326.96830809001,8361.2211493597
16593.6526968918,7765.90855614733,7642.3409338782,8314.22553527876,8335.657670866
16614.8527642174,7794.50192124798,7651.49686045505,8300.9213449527,8309.81096106743
16636.052831543,7823.22760804258,7661.26067142244,8287.06281635763,8283.6963099757
